antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'node_36'}),"frozenset({'node_71', 'node_77'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_72'}),"frozenset({'node_62', 'node_35'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_23'}),"frozenset({'node_3', 'node_57'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_36'}),"frozenset({'node_62', 'node_98'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_24'}),"frozenset({'node_3', 'node_20'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_36'}),"frozenset({'node_62', 'node_87'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_20'}),"frozenset({'node_61', 'node_24'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_36'}),"frozenset({'node_62', 'node_79'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_36'}),"frozenset({'node_62', 'node_71'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_23'}),"frozenset({'node_97', 'node_20'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_36'}),"frozenset({'node_46', 'node_77'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_72'}),"frozenset({'node_46', 'node_77'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_51'}),"frozenset({'node_3', 'node_20'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_57'}),"frozenset({'node_61', 'node_24'})",0.01859504132231405,0.004132231404958678,0.0005165289256198347,0.027777777777777776,6.722222222222221,0.00043968991189126427,1.0243211334120426
frozenset({'node_34'}),"frozenset({'node_77', 'node_35'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_81'}),"frozenset({'node_77', 'node_35'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_81'}),"frozenset({'node_62', 'node_35'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_72'}),"frozenset({'node_77', 'node_35'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_34'}),"frozenset({'node_62', 'node_40'})",0.0371900826446281,0.002066115702479339,0.0005165289256198347,0.013888888888888888,6.722222222222221,0.00043968991189126427,1.0119892911186124
frozenset({'node_30'}),frozenset({'node_22'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
frozenset({'node_45'}),frozenset({'node_66'}),0.03202479338842975,0.014462809917355372,0.0030991735537190084,0.09677419354838711,6.691244239631337,0.00263600505429957,1.0911304604486423
